Vbs,	Vgs,	Vds,	Ids
-3.00000000,1.00000000,4.10000000,0.00000060
-3.00000000,1.00000000,4.20000000,0.00000061
-3.00000000,1.00000000,4.30000000,0.00000056
-3.00000000,1.00000000,4.40000000,0.00000062
-3.00000000,1.00000000,4.50000000,0.00000061
-3.00000000,1.00000000,4.60000000,0.00000066
-3.00000000,1.00000000,4.70000000,0.00000065
-3.00000000,1.00000000,4.80000000,0.00000065
-3.00000000,1.00000000,4.90000000,0.00000069
-3.00000000,1.00000000,5.00000000,0.00000063
-3.00000000,1.10000000,0.00000000,0.00000002
-3.00000000,1.10000000,0.10000000,0.00000339
-3.00000000,1.10000000,0.20000000,0.00000380
-3.00000000,1.10000000,0.30000000,0.00000396
-3.00000000,1.10000000,0.40000000,0.00000399
-3.00000000,1.10000000,0.50000000,0.00000411
-3.00000000,1.10000000,0.60000000,0.00000411
-3.00000000,1.10000000,0.70000000,0.00000419
-3.00000000,1.10000000,0.80000000,0.00000434
-3.00000000,1.10000000,0.90000000,0.00000432
-3.00000000,1.10000000,1.00000000,0.00000438
-3.00000000,1.10000000,1.10000000,0.00000437
-3.00000000,1.10000000,1.20000000,0.00000448
-3.00000000,1.10000000,1.30000000,0.00000454
-3.00000000,1.10000000,1.40000000,0.00000459
-3.00000000,1.10000000,1.50000000,0.00000462
-3.00000000,1.10000000,1.60000000,0.00000468
-3.00000000,1.10000000,1.70000000,0.00000465
-3.00000000,1.10000000,1.80000000,0.00000471
-3.00000000,1.10000000,1.90000000,0.00000480
-3.00000000,1.10000000,2.00000000,0.00000483
-3.00000000,1.10000000,2.10000000,0.00000489
-3.00000000,1.10000000,2.20000000,0.00000495
-3.00000000,1.10000000,2.30000000,0.00000494
-3.00000000,1.10000000,2.40000000,0.00000501
-3.00000000,1.10000000,2.50000000,0.00000509
-3.00000000,1.10000000,2.60000000,0.00000512
-3.00000000,1.10000000,2.70000000,0.00000511
-3.00000000,1.10000000,2.80000000,0.00000521
-3.00000000,1.10000000,2.90000000,0.00000517
-3.00000000,1.10000000,3.00000000,0.00000528
-3.00000000,1.10000000,3.10000000,0.00000533
-3.00000000,1.10000000,3.20000000,0.00000535
-3.00000000,1.10000000,3.30000000,0.00000540
-3.00000000,1.10000000,3.40000000,0.00000545
-3.00000000,1.10000000,3.50000000,0.00000541
-3.00000000,1.10000000,3.60000000,0.00000556
-3.00000000,1.10000000,3.70000000,0.00000558
-3.00000000,1.10000000,3.80000000,0.00000564
-3.00000000,1.10000000,3.90000000,0.00000564
-3.00000000,1.10000000,4.00000000,0.00000572
-3.00000000,1.10000000,4.10000000,0.00000575
-3.00000000,1.10000000,4.20000000,0.00000577
-3.00000000,1.10000000,4.30000000,0.00000587
-3.00000000,1.10000000,4.40000000,0.00000589
-3.00000000,1.10000000,4.50000000,0.00000584
-3.00000000,1.10000000,4.60000000,0.00000593
-3.00000000,1.10000000,4.70000000,0.00000598
-3.00000000,1.10000000,4.80000000,0.00000599
-3.00000000,1.10000000,4.90000000,0.00000601
-3.00000000,1.10000000,5.00000000,0.00000604
-3.00000000,1.20000000,0.00000000,-0.00000003
-3.00000000,1.20000000,0.10000000,0.00001294
-3.00000000,1.20000000,0.20000000,0.00001650
-3.00000000,1.20000000,0.30000000,0.00001730
-3.00000000,1.20000000,0.40000000,0.00001770
-3.00000000,1.20000000,0.50000000,0.00001797
-3.00000000,1.20000000,0.60000000,0.00001824
-3.00000000,1.20000000,0.70000000,0.00001841
-3.00000000,1.20000000,0.80000000,0.00001853
-3.00000000,1.20000000,0.90000000,0.00001872
-3.00000000,1.20000000,1.00000000,0.00001889
-3.00000000,1.20000000,1.10000000,0.00001908
-3.00000000,1.20000000,1.20000000,0.00001929
-3.00000000,1.20000000,1.30000000,0.00001948
-3.00000000,1.20000000,1.40000000,0.00001956
-3.00000000,1.20000000,1.50000000,0.00001977
-3.00000000,1.20000000,1.60000000,0.00001989
-3.00000000,1.20000000,1.70000000,0.00002008
-3.00000000,1.20000000,1.80000000,0.00002020
-3.00000000,1.20000000,1.90000000,0.00002035
-3.00000000,1.20000000,2.00000000,0.00002052
-3.00000000,1.20000000,2.10000000,0.00002063
-3.00000000,1.20000000,2.20000000,0.00002082
-3.00000000,1.20000000,2.30000000,0.00002095
-3.00000000,1.20000000,2.40000000,0.00002107
-3.00000000,1.20000000,2.50000000,0.00002123
-3.00000000,1.20000000,2.60000000,0.00002140
-3.00000000,1.20000000,2.70000000,0.00002150
-3.00000000,1.20000000,2.80000000,0.00002167
-3.00000000,1.20000000,2.90000000,0.00002177
-3.00000000,1.20000000,3.00000000,0.00002196
-3.00000000,1.20000000,3.10000000,0.00002205
-3.00000000,1.20000000,3.20000000,0.00002221
-3.00000000,1.20000000,3.30000000,0.00002230
-3.00000000,1.20000000,3.40000000,0.00002249
-3.00000000,1.20000000,3.50000000,0.00002258
-3.00000000,1.20000000,3.60000000,0.00002274
-3.00000000,1.20000000,3.70000000,0.00002290
-3.00000000,1.20000000,3.80000000,0.00002299
-3.00000000,1.20000000,3.90000000,0.00002317
-3.00000000,1.20000000,4.00000000,0.00002321
-3.00000000,1.20000000,4.10000000,0.00002343
-3.00000000,1.20000000,4.20000000,0.00002351
-3.00000000,1.20000000,4.30000000,0.00002365
-3.00000000,1.20000000,4.40000000,0.00002379
-3.00000000,1.20000000,4.50000000,0.00002391
-3.00000000,1.20000000,4.60000000,0.00002405
-3.00000000,1.20000000,4.70000000,0.00002418
-3.00000000,1.20000000,4.80000000,0.00002428
-3.00000000,1.20000000,4.90000000,0.00002452
-3.00000000,1.20000000,5.00000000,0.00002451
-3.00000000,1.30000000,0.00000000,-0.00000003
-3.00000000,1.30000000,0.10000000,0.00002670
-3.00000000,1.30000000,0.20000000,0.00003929
-3.00000000,1.30000000,0.30000000,0.00004361
-3.00000000,1.30000000,0.40000000,0.00004515
-3.00000000,1.30000000,0.50000000,0.00004592
-3.00000000,1.30000000,0.60000000,0.00004641
-3.00000000,1.30000000,0.70000000,0.00004692
-3.00000000,1.30000000,0.80000000,0.00004732
-3.00000000,1.30000000,0.90000000,0.00004784
-3.00000000,1.30000000,1.00000000,0.00004818
-3.00000000,1.30000000,1.10000000,0.00004856
-3.00000000,1.30000000,1.20000000,0.00004889
-3.00000000,1.30000000,1.30000000,0.00004926
-3.00000000,1.30000000,1.40000000,0.00004968
-3.00000000,1.30000000,1.50000000,0.00004998
-3.00000000,1.30000000,1.60000000,0.00005030
-3.00000000,1.30000000,1.70000000,0.00005070
-3.00000000,1.30000000,1.80000000,0.00005096
-3.00000000,1.30000000,1.90000000,0.00005132
-3.00000000,1.30000000,2.00000000,0.00005167
-3.00000000,1.30000000,2.10000000,0.00005190
-3.00000000,1.30000000,2.20000000,0.00005229
-3.00000000,1.30000000,2.30000000,0.00005259
-3.00000000,1.30000000,2.40000000,0.00005288
-3.00000000,1.30000000,2.50000000,0.00005321
-3.00000000,1.30000000,2.60000000,0.00005347
-3.00000000,1.30000000,2.70000000,0.00005379
-3.00000000,1.30000000,2.80000000,0.00005405
-3.00000000,1.30000000,2.90000000,0.00005439
-3.00000000,1.30000000,3.00000000,0.00005463
-3.00000000,1.30000000,3.10000000,0.00005493
-3.00000000,1.30000000,3.20000000,0.00005522
-3.00000000,1.30000000,3.30000000,0.00005556
-3.00000000,1.30000000,3.40000000,0.00005577
-3.00000000,1.30000000,3.50000000,0.00005604
-3.00000000,1.30000000,3.60000000,0.00005636
-3.00000000,1.30000000,3.70000000,0.00005660
-3.00000000,1.30000000,3.80000000,0.00005692
-3.00000000,1.30000000,3.90000000,0.00005720
-3.00000000,1.30000000,4.00000000,0.00005746
-3.00000000,1.30000000,4.10000000,0.00005769
-3.00000000,1.30000000,4.20000000,0.00005796
-3.00000000,1.30000000,4.30000000,0.00005822
-3.00000000,1.30000000,4.40000000,0.00005851
-3.00000000,1.30000000,4.50000000,0.00005876
-3.00000000,1.30000000,4.60000000,0.00005905
-3.00000000,1.30000000,4.70000000,0.00005927
-3.00000000,1.30000000,4.80000000,0.00005963
-3.00000000,1.30000000,4.90000000,0.00005986
-3.00000000,1.30000000,5.00000000,0.00006012
-3.00000000,1.40000000,0.00000000,-0.00000010
-3.00000000,1.40000000,0.10000000,0.00004203
-3.00000000,1.40000000,0.20000000,0.00006791
-3.00000000,1.40000000,0.30000000,0.00008093
-3.00000000,1.40000000,0.40000000,0.00008625
-3.00000000,1.40000000,0.50000000,0.00008857
-3.00000000,1.40000000,0.60000000,0.00008991
-3.00000000,1.40000000,0.70000000,0.00009094
-3.00000000,1.40000000,0.80000000,0.00009173
-3.00000000,1.40000000,0.90000000,0.00009251
-3.00000000,1.40000000,1.00000000,0.00009324
-3.00000000,1.40000000,1.10000000,0.00009388
-3.00000000,1.40000000,1.20000000,0.00009458
-3.00000000,1.40000000,1.30000000,0.00009515
-3.00000000,1.40000000,1.40000000,0.00009581
-3.00000000,1.40000000,1.50000000,0.00009642
-3.00000000,1.40000000,1.60000000,0.00009699
-3.00000000,1.40000000,1.70000000,0.00009762
-3.00000000,1.40000000,1.80000000,0.00009820
-3.00000000,1.40000000,1.90000000,0.00009870
-3.00000000,1.40000000,2.00000000,0.00009929
-3.00000000,1.40000000,2.10000000,0.00009978
-3.00000000,1.40000000,2.20000000,0.00010037
-3.00000000,1.40000000,2.30000000,0.00010088
-3.00000000,1.40000000,2.40000000,0.00010138
-3.00000000,1.40000000,2.50000000,0.00010196
-3.00000000,1.40000000,2.60000000,0.00010244
-3.00000000,1.40000000,2.70000000,0.00010300
-3.00000000,1.40000000,2.80000000,0.00010352
-3.00000000,1.40000000,2.90000000,0.00010396
-3.00000000,1.40000000,3.00000000,0.00010445
-3.00000000,1.40000000,3.10000000,0.00010495
-3.00000000,1.40000000,3.20000000,0.00010543
-3.00000000,1.40000000,3.30000000,0.00010587
-3.00000000,1.40000000,3.40000000,0.00010630
-3.00000000,1.40000000,3.50000000,0.00010691
-3.00000000,1.40000000,3.60000000,0.00010731
-3.00000000,1.40000000,3.70000000,0.00010781
-3.00000000,1.40000000,3.80000000,0.00010822
-3.00000000,1.40000000,3.90000000,0.00010866
-3.00000000,1.40000000,4.00000000,0.00010917
-3.00000000,1.40000000,4.10000000,0.00010957
-3.00000000,1.40000000,4.20000000,0.00011009
-3.00000000,1.40000000,4.30000000,0.00011052
-3.00000000,1.40000000,4.40000000,0.00011096
-3.00000000,1.40000000,4.50000000,0.00011137
-3.00000000,1.40000000,4.60000000,0.00011183
-3.00000000,1.40000000,4.70000000,0.00011229
-3.00000000,1.40000000,4.80000000,0.00011274
-3.00000000,1.40000000,4.90000000,0.00011319
-3.00000000,1.40000000,5.00000000,0.00011366
-3.00000000,1.50000000,0.00000000,-0.00000008
-3.00000000,1.50000000,0.10000000,0.00005754
-3.00000000,1.50000000,0.20000000,0.00009837
-3.00000000,1.50000000,0.30000000,0.00012402
-3.00000000,1.50000000,0.40000000,0.00013774
-3.00000000,1.50000000,0.50000000,0.00014418
-3.00000000,1.50000000,0.60000000,0.00014742
-3.00000000,1.50000000,0.70000000,0.00014942
-3.00000000,1.50000000,0.80000000,0.00015091
-3.00000000,1.50000000,0.90000000,0.00015215
-3.00000000,1.50000000,1.00000000,0.00015343
-3.00000000,1.50000000,1.10000000,0.00015443
-3.00000000,1.50000000,1.20000000,0.00015551
-3.00000000,1.50000000,1.30000000,0.00015648
-3.00000000,1.50000000,1.40000000,0.00015738
-3.00000000,1.50000000,1.50000000,0.00015835
-3.00000000,1.50000000,1.60000000,0.00015924
-3.00000000,1.50000000,1.70000000,0.00016013
-3.00000000,1.50000000,1.80000000,0.00016102
-3.00000000,1.50000000,1.90000000,0.00016189
-3.00000000,1.50000000,2.00000000,0.00016267
-3.00000000,1.50000000,2.10000000,0.00016354
-3.00000000,1.50000000,2.20000000,0.00016439
-3.00000000,1.50000000,2.30000000,0.00016511
-3.00000000,1.50000000,2.40000000,0.00016597
-3.00000000,1.50000000,2.50000000,0.00016673
-3.00000000,1.50000000,2.60000000,0.00016749
-3.00000000,1.50000000,2.70000000,0.00016821
-3.00000000,1.50000000,2.80000000,0.00016899
-3.00000000,1.50000000,2.90000000,0.00016971
-3.00000000,1.50000000,3.00000000,0.00017044
-3.00000000,1.50000000,3.10000000,0.00017122
-3.00000000,1.50000000,3.20000000,0.00017191
-3.00000000,1.50000000,3.30000000,0.00017258
-3.00000000,1.50000000,3.40000000,0.00017334
-3.00000000,1.50000000,3.50000000,0.00017401
-3.00000000,1.50000000,3.60000000,0.00017472
-3.00000000,1.50000000,3.70000000,0.00017539
-3.00000000,1.50000000,3.80000000,0.00017613
-3.00000000,1.50000000,3.90000000,0.00017683
-3.00000000,1.50000000,4.00000000,0.00017745
-3.00000000,1.50000000,4.10000000,0.00017809
-3.00000000,1.50000000,4.20000000,0.00017877
-3.00000000,1.50000000,4.30000000,0.00017945
-3.00000000,1.50000000,4.40000000,0.00018014
-3.00000000,1.50000000,4.50000000,0.00018082
-3.00000000,1.50000000,4.60000000,0.00018147
-3.00000000,1.50000000,4.70000000,0.00018218
-3.00000000,1.50000000,4.80000000,0.00018276
-3.00000000,1.50000000,4.90000000,0.00018351
-3.00000000,1.50000000,5.00000000,0.00018419
-3.00000000,1.60000000,0.00000000,-0.00000012
-3.00000000,1.60000000,0.10000000,0.00007292
-3.00000000,1.60000000,0.20000000,0.00012905
-3.00000000,1.60000000,0.30000000,0.00016908
-3.00000000,1.60000000,0.40000000,0.00019476
-3.00000000,1.60000000,0.50000000,0.00020928
-3.00000000,1.60000000,0.60000000,0.00021693
-3.00000000,1.60000000,0.70000000,0.00022117
-3.00000000,1.60000000,0.80000000,0.00022390
-3.00000000,1.60000000,0.90000000,0.00022595
-3.00000000,1.60000000,1.00000000,0.00022771
-3.00000000,1.60000000,1.10000000,0.00022931
-3.00000000,1.60000000,1.20000000,0.00023082
-3.00000000,1.60000000,1.30000000,0.00023225
-3.00000000,1.60000000,1.40000000,0.00023361
-3.00000000,1.60000000,1.50000000,0.00023494
-3.00000000,1.60000000,1.60000000,0.00023619
-3.00000000,1.60000000,1.70000000,0.00023747
-3.00000000,1.60000000,1.80000000,0.00023867
-3.00000000,1.60000000,1.90000000,0.00023990
-3.00000000,1.60000000,2.00000000,0.00024105
-3.00000000,1.60000000,2.10000000,0.00024217
-3.00000000,1.60000000,2.20000000,0.00024336
-3.00000000,1.60000000,2.30000000,0.00024445
-3.00000000,1.60000000,2.40000000,0.00024554
-3.00000000,1.60000000,2.50000000,0.00024666
-3.00000000,1.60000000,2.60000000,0.00024768
-3.00000000,1.60000000,2.70000000,0.00024876
-3.00000000,1.60000000,2.80000000,0.00024983
-3.00000000,1.60000000,2.90000000,0.00025080
-3.00000000,1.60000000,3.00000000,0.00025181
-3.00000000,1.60000000,3.10000000,0.00025287
-3.00000000,1.60000000,3.20000000,0.00025378
-3.00000000,1.60000000,3.30000000,0.00025478
-3.00000000,1.60000000,3.40000000,0.00025580
-3.00000000,1.60000000,3.50000000,0.00025669
-3.00000000,1.60000000,3.60000000,0.00025770
-3.00000000,1.60000000,3.70000000,0.00025863
-3.00000000,1.60000000,3.80000000,0.00025953
-3.00000000,1.60000000,3.90000000,0.00026053
-3.00000000,1.60000000,4.00000000,0.00026144
-3.00000000,1.60000000,4.10000000,0.00026239
-3.00000000,1.60000000,4.20000000,0.00026327
-3.00000000,1.60000000,4.30000000,0.00026417
-3.00000000,1.60000000,4.40000000,0.00026509
-3.00000000,1.60000000,4.50000000,0.00026601
-3.00000000,1.60000000,4.60000000,0.00026690
-3.00000000,1.60000000,4.70000000,0.00026779
-3.00000000,1.60000000,4.80000000,0.00026877
-3.00000000,1.60000000,4.90000000,0.00026968
-3.00000000,1.60000000,5.00000000,0.00027064
-3.00000000,1.70000000,0.00000000,-0.00000013
-3.00000000,1.70000000,0.10000000,0.00008787
-3.00000000,1.70000000,0.20000000,0.00015928
-3.00000000,1.70000000,0.30000000,0.00021424
-3.00000000,1.70000000,0.40000000,0.00025378
-3.00000000,1.70000000,0.50000000,0.00027966
-3.00000000,1.70000000,0.60000000,0.00029509
-3.00000000,1.70000000,0.70000000,0.00030384
-3.00000000,1.70000000,0.80000000,0.00030893
-3.00000000,1.70000000,0.90000000,0.00031245
-3.00000000,1.70000000,1.00000000,0.00031510
-3.00000000,1.70000000,1.10000000,0.00031739
-3.00000000,1.70000000,1.20000000,0.00031945
-3.00000000,1.70000000,1.30000000,0.00032145
-3.00000000,1.70000000,1.40000000,0.00032331
-3.00000000,1.70000000,1.50000000,0.00032508
-3.00000000,1.70000000,1.60000000,0.00032682
-3.00000000,1.70000000,1.70000000,0.00032850
-3.00000000,1.70000000,1.80000000,0.00033009
-3.00000000,1.70000000,1.90000000,0.00033169
-3.00000000,1.70000000,2.00000000,0.00033324
-3.00000000,1.70000000,2.10000000,0.00033478
-3.00000000,1.70000000,2.20000000,0.00033625
-3.00000000,1.70000000,2.30000000,0.00033772
-3.00000000,1.70000000,2.40000000,0.00033916
-3.00000000,1.70000000,2.50000000,0.00034059
-3.00000000,1.70000000,2.60000000,0.00034195
-3.00000000,1.70000000,2.70000000,0.00034331
-3.00000000,1.70000000,2.80000000,0.00034472
-3.00000000,1.70000000,2.90000000,0.00034602
-3.00000000,1.70000000,3.00000000,0.00034737
-3.00000000,1.70000000,3.10000000,0.00034867
-3.00000000,1.70000000,3.20000000,0.00034996
-3.00000000,1.70000000,3.30000000,0.00035121
-3.00000000,1.70000000,3.40000000,0.00035245
-3.00000000,1.70000000,3.50000000,0.00035371
-3.00000000,1.70000000,3.60000000,0.00035500
-3.00000000,1.70000000,3.70000000,0.00035620
-3.00000000,1.70000000,3.80000000,0.00035747
-3.00000000,1.70000000,3.90000000,0.00035867
-3.00000000,1.70000000,4.00000000,0.00035986
-3.00000000,1.70000000,4.10000000,0.00036101
-3.00000000,1.70000000,4.20000000,0.00036212
-3.00000000,1.70000000,4.30000000,0.00036339
-3.00000000,1.70000000,4.40000000,0.00036454
-3.00000000,1.70000000,4.50000000,0.00036576
-3.00000000,1.70000000,4.60000000,0.00036692
-3.00000000,1.70000000,4.70000000,0.00036816
-3.00000000,1.70000000,4.80000000,0.00036930
-3.00000000,1.70000000,4.90000000,0.00037051
-3.00000000,1.70000000,5.00000000,0.00037182
-3.00000000,1.80000000,0.00000000,-0.00000014
-3.00000000,1.80000000,0.10000000,0.00010241
-3.00000000,1.80000000,0.20000000,0.00018869
-3.00000000,1.80000000,0.30000000,0.00025853
-3.00000000,1.80000000,0.40000000,0.00031247
-3.00000000,1.80000000,0.50000000,0.00035151
-3.00000000,1.80000000,0.60000000,0.00037770
-3.00000000,1.80000000,0.70000000,0.00039393
-3.00000000,1.80000000,0.80000000,0.00040354
-3.00000000,1.80000000,0.90000000,0.00040966
-3.00000000,1.80000000,1.00000000,0.00041383
-3.00000000,1.80000000,1.10000000,0.00041717
-3.00000000,1.80000000,1.20000000,0.00042004
-3.00000000,1.80000000,1.30000000,0.00042268
-3.00000000,1.80000000,1.40000000,0.00042508
-3.00000000,1.80000000,1.50000000,0.00042729
-3.00000000,1.80000000,1.60000000,0.00042959
-3.00000000,1.80000000,1.70000000,0.00043173
-3.00000000,1.80000000,1.80000000,0.00043383
-3.00000000,1.80000000,1.90000000,0.00043579
-3.00000000,1.80000000,2.00000000,0.00043779
-3.00000000,1.80000000,2.10000000,0.00043968
-3.00000000,1.80000000,2.20000000,0.00044160
-3.00000000,1.80000000,2.30000000,0.00044343
-3.00000000,1.80000000,2.40000000,0.00044518
-3.00000000,1.80000000,2.50000000,0.00044704
-3.00000000,1.80000000,2.60000000,0.00044879
-3.00000000,1.80000000,2.70000000,0.00045047
-3.00000000,1.80000000,2.80000000,0.00045220
-3.00000000,1.80000000,2.90000000,0.00045384
-3.00000000,1.80000000,3.00000000,0.00045550
-3.00000000,1.80000000,3.10000000,0.00045710
-3.00000000,1.80000000,3.20000000,0.00045873
-3.00000000,1.80000000,3.30000000,0.00046030
-3.00000000,1.80000000,3.40000000,0.00046186
-3.00000000,1.80000000,3.50000000,0.00046341
-3.00000000,1.80000000,3.60000000,0.00046494
-3.00000000,1.80000000,3.70000000,0.00046645
-3.00000000,1.80000000,3.80000000,0.00046794
-3.00000000,1.80000000,3.90000000,0.00046946
-3.00000000,1.80000000,4.00000000,0.00047099
-3.00000000,1.80000000,4.10000000,0.00047250
-3.00000000,1.80000000,4.20000000,0.00047391
-3.00000000,1.80000000,4.30000000,0.00047540
-3.00000000,1.80000000,4.40000000,0.00047680
-3.00000000,1.80000000,4.50000000,0.00047833
-3.00000000,1.80000000,4.60000000,0.00047978
-3.00000000,1.80000000,4.70000000,0.00048121
-3.00000000,1.80000000,4.80000000,0.00048275
-3.00000000,1.80000000,4.90000000,0.00048423
-3.00000000,1.80000000,5.00000000,0.00048576
-3.00000000,1.90000000,0.00000000,-0.00000012
-3.00000000,1.90000000,0.10000000,0.00011653
-3.00000000,1.90000000,0.20000000,0.00021748
-3.00000000,1.90000000,0.30000000,0.00030204
-3.00000000,1.90000000,0.40000000,0.00037067
